index	category	command	script_path	script_exists	expected_output_status	smoke_executed	smoke_passed
106	hardware_or_gpu_probe	/mnt/infini-data/test/BeyondMimic/envs/bm_diffusion/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/train_lafan1_paper_level_vae_diffusion.py --device cuda:0 --seed 20260623 --projection-seed 20260617 --run-id level_c_lafan1_paper_arch_symmetry_augmented_seed_20260623_static_000_20260617_215500 --output-dir /mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_symmetry_augmented_training_seed_20260623 --dataset-npz /mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_symmetry_dataset/lafan1_paper_arch_symmetry_augmented_dataset.npz --dataset-source-label public_lafan1_symmetry_augmented_dataset --max-motions 40 --max-frames-per-motion 420 --vae-epochs 24 --diffusion-epochs 1000 --diffusion-batch-size 512 --data-parallel	reproduction/scripts/train_lafan1_paper_level_vae_diffusion.py	True	not_mapped	False	not_run
107	level_c_heavy_or_model_smoke	/mnt/infini-data/test/BeyondMimic/envs/bm_diffusion/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_lafan1_paper_arch_symmetry_multiseed_audit.py	reproduction/scripts/level_c_lafan1_paper_arch_symmetry_multiseed_audit.py	True	not_mapped	False	not_run
108	level_c_heavy_or_model_smoke	/mnt/infini-data/test/BeyondMimic/envs/bm_diffusion/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_lafan1_paper_arch_high_memory_batch_audit.py --initial-batch-size 8192 --max-batch-size 32768 --target-memory-mb 20000	reproduction/scripts/level_c_lafan1_paper_arch_high_memory_batch_audit.py	True	not_mapped	False	not_run
109	level_c_heavy_or_model_smoke	/mnt/infini-data/test/BeyondMimic/envs/bm_diffusion/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_lafan1_symmetry_training_comparison_audit.py	reproduction/scripts/level_c_lafan1_symmetry_training_comparison_audit.py	True	not_mapped	False	not_run
110	level_c_heavy_or_model_smoke	/mnt/infini-data/test/BeyondMimic/envs/bm_diffusion/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_lafan1_paper_arch_onnx_latency_audit.py	reproduction/scripts/level_c_lafan1_paper_arch_onnx_latency_audit.py	True	not_mapped	False	not_run
111	level_c_heavy_or_model_smoke	/mnt/infini-data/test/BeyondMimic/envs/bm_diffusion/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_lafan1_paper_arch_onnx_latency_audit.py --training-json /mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_symmetry_augmented_training/lafan1_paper_arch_vae_diffusion_training.json --output-dir /mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_symmetry_augmented_onnx_latency	reproduction/scripts/level_c_lafan1_paper_arch_onnx_latency_audit.py	True	not_mapped	False	not_run
112	level_c_heavy_or_model_smoke	/mnt/infini-data/test/BeyondMimic/envs/bm_diffusion/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_lafan1_paper_arch_offline_metrics_audit.py	reproduction/scripts/level_c_lafan1_paper_arch_offline_metrics_audit.py	True	not_mapped	False	not_run
113	level_c_heavy_or_model_smoke	/mnt/infini-data/test/BeyondMimic/envs/bm_diffusion/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_lafan1_paper_arch_offline_metrics_audit.py --training-json /mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_symmetry_augmented_training/lafan1_paper_arch_vae_diffusion_training.json --output-dir /mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_symmetry_augmented_offline_metrics	reproduction/scripts/level_c_lafan1_paper_arch_offline_metrics_audit.py	True	not_mapped	False	not_run
114	level_c_heavy_or_model_smoke	/mnt/infini-data/test/BeyondMimic/envs/bm_diffusion/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_lafan1_paper_arch_guidance_eval.py	reproduction/scripts/level_c_lafan1_paper_arch_guidance_eval.py	True	not_mapped	False	not_run
115	level_c_heavy_or_model_smoke	/mnt/infini-data/test/BeyondMimic/envs/bm_diffusion/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_lafan1_paper_arch_guidance_eval.py --training-json /mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_symmetry_augmented_training/lafan1_paper_arch_vae_diffusion_training.json --offline-json /mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_symmetry_augmented_offline_metrics/level_c_lafan1_paper_arch_offline_metrics_audit.json --output-dir /mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_symmetry_augmented_guidance_eval	reproduction/scripts/level_c_lafan1_paper_arch_guidance_eval.py	True	not_mapped	False	not_run
116	level_c_heavy_or_model_smoke	/mnt/infini-data/test/BeyondMimic/envs/bm_diffusion/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_lafan1_paper_arch_guidance_eval.py --training-json /mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_symmetry_augmented_training/lafan1_paper_arch_vae_diffusion_training.json --offline-json /mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_symmetry_augmented_offline_metrics/level_c_lafan1_paper_arch_offline_metrics_audit.json --output-dir /mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_symmetry_augmented_guidance_eval_full_split --splits validation,test --max-windows-per-split -1	reproduction/scripts/level_c_lafan1_paper_arch_guidance_eval.py	True	not_mapped	False	not_run
117	level_c_heavy_or_model_smoke	/mnt/infini-data/test/BeyondMimic/envs/bm_diffusion/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_lafan1_paper_arch_reverse_guidance_audit.py	reproduction/scripts/level_c_lafan1_paper_arch_reverse_guidance_audit.py	True	not_mapped	False	not_run
118	level_c_heavy_or_model_smoke	/mnt/infini-data/test/BeyondMimic/envs/bm_diffusion/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_lafan1_paper_arch_reverse_guidance_audit.py --training-json /mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_symmetry_augmented_training/lafan1_paper_arch_vae_diffusion_training.json --offline-guidance-json /mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_symmetry_augmented_guidance_eval/level_c_lafan1_paper_arch_guidance_eval.json --output-dir /mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_symmetry_augmented_reverse_guidance	reproduction/scripts/level_c_lafan1_paper_arch_reverse_guidance_audit.py	True	not_mapped	False	not_run
119	level_c_heavy_or_model_smoke	/mnt/infini-data/test/BeyondMimic/envs/bm_diffusion/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_lafan1_paper_arch_reverse_guidance_full_split_audit.py --output-dir /mnt/infini-data/test/BeyondMimic/res/level_c/lafan1_paper_arch_symmetry_augmented_reverse_guidance_full_split --splits validation,test --max-windows-per-split -1 --batch-size 660 --target-memory-mb 10000	reproduction/scripts/level_c_lafan1_paper_arch_reverse_guidance_full_split_audit.py	True	not_mapped	False	not_run
120	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_single_batch_overfit_probe.py	reproduction/scripts/level_c_single_batch_overfit_probe.py	True	not_mapped	False	not_run
121	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_single_motion_overfit_probe.py	reproduction/scripts/level_c_single_motion_overfit_probe.py	True	not_mapped	False	not_run
122	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_small_dataset_overfit_probe.py	reproduction/scripts/level_c_small_dataset_overfit_probe.py	True	not_mapped	False	not_run
123	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/build_level_c_small_dataset_split_manifest.py	reproduction/scripts/build_level_c_small_dataset_split_manifest.py	True	not_mapped	False	not_run
124	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_small_dataset_multiseed_audit.py	reproduction/scripts/level_c_small_dataset_multiseed_audit.py	True	not_mapped	False	not_run
125	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_small_dataset_heldout_eval.py	reproduction/scripts/level_c_small_dataset_heldout_eval.py	True	not_mapped	False	not_run
126	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_small_dataset_heldout_multiseed_audit.py	reproduction/scripts/level_c_small_dataset_heldout_multiseed_audit.py	True	not_mapped	False	not_run
127	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_tracking/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_vae_checkpoint_smoke.py --device cpu	reproduction/scripts/level_c_vae_checkpoint_smoke.py	True	not_mapped	False	not_run
128	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_tracking/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_vae_debug_overfit_latent_artifact.py --device cpu	reproduction/scripts/level_c_vae_debug_overfit_latent_artifact.py	True	not_mapped	False	not_run
129	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_tracking/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_vae_motion_split_heldout_eval.py --device cpu	reproduction/scripts/level_c_vae_motion_split_heldout_eval.py	True	not_mapped	False	not_run
130	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_tracking/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_vae_receding_horizon_rollout_smoke.py	reproduction/scripts/level_c_vae_receding_horizon_rollout_smoke.py	True	not_mapped	False	not_run
131	level_c_heavy_or_model_smoke	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_diffusion_to_vae_action_smoke.py	reproduction/scripts/level_c_diffusion_to_vae_action_smoke.py	True	not_mapped	False	not_run
132	level_c_heavy_or_model_smoke	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_diffusion_to_vae_action_multiseed_audit.py	reproduction/scripts/level_c_diffusion_to_vae_action_multiseed_audit.py	True	not_mapped	False	not_run
133	level_c_heavy_or_model_smoke	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_diffusion_to_vae_action_smoothness_audit.py	reproduction/scripts/level_c_diffusion_to_vae_action_smoothness_audit.py	True	not_mapped	False	not_run
134	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_direct_vs_latent_action_ablation_audit.py	reproduction/scripts/level_c_direct_vs_latent_action_ablation_audit.py	True	not_mapped	False	not_run
135	level_c_heavy_or_model_smoke	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_vae_contract_audit.py	reproduction/scripts/level_c_vae_contract_audit.py	True	not_mapped	False	not_run
136	level_c_heavy_or_model_smoke	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/run_level_c_dagger_vae_pipeline_audit.py	reproduction/scripts/run_level_c_dagger_vae_pipeline_audit.py	True	not_mapped	False	not_run
137	level_c_heavy_or_model_smoke	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_vae_latent_probe.py	reproduction/scripts/level_c_vae_latent_probe.py	True	not_mapped	False	not_run
138	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_symmetry_mapping_audit.py	reproduction/scripts/level_c_symmetry_mapping_audit.py	True	not_mapped	False	not_run
139	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_tracking/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_guidance_task_scale_sweep.py	reproduction/scripts/level_c_guidance_task_scale_sweep.py	True	not_mapped	False	not_run
140	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_guidance_debug_visualization.py	reproduction/scripts/level_c_guidance_debug_visualization.py	True	not_mapped	False	not_run
141	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_guidance_task_metric_audit.py	reproduction/scripts/level_c_guidance_task_metric_audit.py	True	not_mapped	False	not_run
142	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_guidance_full_split_result_table.py	reproduction/scripts/level_c_guidance_full_split_result_table.py	True	not_mapped	False	not_run
143	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_guidance_checkpoint_visualization.py	reproduction/scripts/level_c_guidance_checkpoint_visualization.py	True	not_mapped	False	not_run
144	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_guidance_visual_deliverables_audit.py	reproduction/scripts/level_c_guidance_visual_deliverables_audit.py	True	not_mapped	False	not_run
145	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_guidance_cost_coverage_audit.py	reproduction/scripts/level_c_guidance_cost_coverage_audit.py	True	not_mapped	False	not_run
146	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/run_level_c_debug_suite.py	reproduction/scripts/run_level_c_debug_suite.py	True	not_mapped	False	not_run
147	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/run_level_c_extended_debug_suite.py	reproduction/scripts/run_level_c_extended_debug_suite.py	True	not_mapped	False	not_run
148	unit_test	python3 /mnt/infini-data/test/BeyondMimic/reproduction/tests/test_core_math.py	reproduction/tests/test_core_math.py	True	not_mapped	False	not_run
149	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/reimpl_package_audit.py	reproduction/scripts/reimpl_package_audit.py	True	not_mapped	False	not_run
150	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/reimpl_runtime_integration_audit.py	reproduction/scripts/reimpl_runtime_integration_audit.py	True	not_mapped	False	not_run
151	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_timestep_mask_coverage_audit.py	reproduction/scripts/level_c_timestep_mask_coverage_audit.py	True	not_mapped	False	not_run
152	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_paper_state_mask_reverse_probe.py	reproduction/scripts/level_c_paper_state_mask_reverse_probe.py	True	not_mapped	False	not_run
153	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_smoothness_latency_audit.py	reproduction/scripts/level_c_smoothness_latency_audit.py	True	not_mapped	False	not_run
154	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/level_c_deployment_protocol_audit.py	reproduction/scripts/level_c_deployment_protocol_audit.py	True	not_mapped	False	not_run
155	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_smoke_rerun_audit.py	reproduction/scripts/tracking_smoke_rerun_audit.py	True	not_mapped	False	not_run
156	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_official_train_entry_retry_audit.py	reproduction/scripts/tracking_official_train_entry_retry_audit.py	True	not_mapped	False	not_run
157	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/kit_inotify_budget_audit.py	reproduction/scripts/kit_inotify_budget_audit.py	True	not_mapped	False	not_run
158	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/inotify_live_usage_audit.py	reproduction/scripts/inotify_live_usage_audit.py	True	not_mapped	False	not_run
159	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/vulkan_runtime_probe.py	reproduction/scripts/vulkan_runtime_probe.py	True	not_mapped	False	not_run
160	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/cuda_p2p_runtime_probe.py	reproduction/scripts/cuda_p2p_runtime_probe.py	True	not_mapped	False	not_run
161	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/isaaclab_live_gate_probe.py	reproduction/scripts/isaaclab_live_gate_probe.py	True	not_mapped	False	not_run
162	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/isaaclab_gpu_foundation_settings_audit.py	reproduction/scripts/isaaclab_gpu_foundation_settings_audit.py	True	not_mapped	False	not_run
163	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/vscode_watcher_exclude_audit.py	reproduction/scripts/vscode_watcher_exclude_audit.py	True	not_mapped	False	not_run
164	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/kit_watcher_config_surface_audit.py	reproduction/scripts/kit_watcher_config_surface_audit.py	True	not_mapped	False	not_run
165	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_import_gate_audit.py	reproduction/scripts/tracking_import_gate_audit.py	True	not_mapped	False	not_run
166	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_extension_namespace_probe.py	reproduction/scripts/tracking_extension_namespace_probe.py	True	not_mapped	False	not_run
167	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_official_source_contract_audit.py	reproduction/scripts/tracking_official_source_contract_audit.py	True	not_mapped	False	not_run
168	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_g1_action_scale_audit.py	reproduction/scripts/tracking_g1_action_scale_audit.py	True	not_mapped	False	not_run
169	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_reward_formula_audit.py	reproduction/scripts/tracking_reward_formula_audit.py	True	not_mapped	False	not_run
170	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_observation_action_schema_audit.py	reproduction/scripts/tracking_observation_action_schema_audit.py	True	not_mapped	False	not_run
171	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_randomization_termination_audit.py	reproduction/scripts/tracking_randomization_termination_audit.py	True	not_mapped	False	not_run
172	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/run_level_b_tracking_nonkit_suite.py	reproduction/scripts/run_level_b_tracking_nonkit_suite.py	True	not_mapped	False	not_run
173	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/adaptive_sampling_discrepancy_audit.py	reproduction/scripts/adaptive_sampling_discrepancy_audit.py	True	not_mapped	False	not_run
174	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/motion_preprocessing_contract_audit.py	reproduction/scripts/motion_preprocessing_contract_audit.py	True	not_mapped	False	not_run
175	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_local_smoke_preflight.py	reproduction/scripts/tracking_local_smoke_preflight.py	True	not_mapped	False	not_run
176	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/build_tracking_motion_npz_fixture.py	reproduction/scripts/build_tracking_motion_npz_fixture.py	True	not_mapped	False	not_run
177	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_official_replay_conversion_audit.py	reproduction/scripts/tracking_official_replay_conversion_audit.py	True	not_mapped	False	not_run
178	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_official_replay_npz_entry_diagnostic_audit.py	reproduction/scripts/tracking_official_replay_npz_entry_diagnostic_audit.py	True	not_mapped	False	not_run
179	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_official_csv_to_npz_loop_with_enriched_usd_audit.py	reproduction/scripts/tracking_official_csv_to_npz_loop_with_enriched_usd_audit.py	True	not_mapped	False	not_run
180	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_official_replay_npz_loop_with_enriched_usd_audit.py	reproduction/scripts/tracking_official_replay_npz_loop_with_enriched_usd_audit.py	True	not_mapped	False	not_run
181	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_tracking/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_urdf_conversion_probe.py	reproduction/scripts/tracking_urdf_conversion_probe.py	True	not_mapped	False	not_run
182	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_tracking/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_urdf_path_tiny_probe.py	reproduction/scripts/tracking_urdf_path_tiny_probe.py	True	not_mapped	False	not_run
183	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_tracking/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_mjcf_stage_probe.py	reproduction/scripts/tracking_mjcf_stage_probe.py	True	not_mapped	False	not_run
184	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_usd_save_policy_probe.py	reproduction/scripts/tracking_usd_save_policy_probe.py	True	not_mapped	False	not_run
185	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_simulationapp_save_policy_probe.py	reproduction/scripts/tracking_simulationapp_save_policy_probe.py	True	not_mapped	False	not_run
186	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_usd_api_variant_probe.py	reproduction/scripts/tracking_usd_api_variant_probe.py	True	not_mapped	False	not_run
187	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_g1_urdf_stage_export_workaround_probe.py	reproduction/scripts/tracking_g1_urdf_stage_export_workaround_probe.py	True	not_mapped	False	not_run
188	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_g1_urdf_layer_save_workaround_probe.py	reproduction/scripts/tracking_g1_urdf_layer_save_workaround_probe.py	True	not_mapped	False	not_run
189	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_g1_urdf_in_memory_import_probe.py	reproduction/scripts/tracking_g1_urdf_in_memory_import_probe.py	True	not_mapped	False	not_run
190	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_g1_urdf_simulationapp_in_memory_import_probe.py	reproduction/scripts/tracking_g1_urdf_simulationapp_in_memory_import_probe.py	True	not_mapped	False	not_run
191	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_g1_urdf_in_memory_variant_matrix_probe.py	reproduction/scripts/tracking_g1_urdf_in_memory_variant_matrix_probe.py	True	not_mapped	False	not_run
192	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_g1_preconverted_asset_audit.py	reproduction/scripts/tracking_g1_preconverted_asset_audit.py	True	not_mapped	False	not_run
193	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_g1_reference_usd_compatibility_audit.py	reproduction/scripts/tracking_g1_reference_usd_compatibility_audit.py	True	not_mapped	False	not_run
194	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_g1_official_urdf_skeleton_usd_audit.py	reproduction/scripts/tracking_g1_official_urdf_skeleton_usd_audit.py	True	not_mapped	False	not_run
195	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_g1_urdf_physical_asset_contract_audit.py	reproduction/scripts/tracking_g1_urdf_physical_asset_contract_audit.py	True	not_mapped	False	not_run
196	env_specific	/mnt/infini-data/test/BeyondMimic/envs/bm_analysis/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_g1_resource_adjusted_enriched_usd_probe.py	reproduction/scripts/tracking_g1_resource_adjusted_enriched_usd_probe.py	True	not_mapped	False	not_run
197	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/mujoco_ros_launch_contract_audit.py	reproduction/scripts/mujoco_ros_launch_contract_audit.py	True	not_mapped	False	not_run
198	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_deployment_controller_semantics_audit.py	reproduction/scripts/tracking_deployment_controller_semantics_audit.py	True	not_mapped	False	not_run
199	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_onnx_export_contract_audit.py	reproduction/scripts/tracking_onnx_export_contract_audit.py	True	not_mapped	False	not_run
200	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_motion_policy_onnx_contract_fixture.py	reproduction/scripts/tracking_motion_policy_onnx_contract_fixture.py	True	not_mapped	False	not_run
201	other	/mnt/infini-data/test/BeyondMimic/envs/bm_diffusion/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_debug_motion_policy_onnx_export.py	reproduction/scripts/tracking_debug_motion_policy_onnx_export.py	True	not_mapped	False	not_run
202	other	/mnt/infini-data/test/BeyondMimic/envs/bm_diffusion/bin/python /mnt/infini-data/test/BeyondMimic/reproduction/scripts/tracking_debug_motion_policy_onnx_inference_audit.py	reproduction/scripts/tracking_debug_motion_policy_onnx_inference_audit.py	True	not_mapped	False	not_run
203	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/goal_traceability_audit.py	reproduction/scripts/goal_traceability_audit.py	True	res/goal_traceability/goal_traceability_audit.json:24542	True	True
204	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/goal_directive_index_audit.py	reproduction/scripts/goal_directive_index_audit.py	True	res/goal_directive_index/goal_directive_index_audit.json:4159	True	True
205	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/goal_requirement_matrix_audit.py	reproduction/scripts/goal_requirement_matrix_audit.py	True	res/goal_requirement_matrix/goal_requirement_matrix_audit.json:21778	True	True
206	lightweight_python_audit	python3 /mnt/infini-data/test/BeyondMimic/reproduction/scripts/final_reproduction_report.py	reproduction/scripts/final_reproduction_report.py	True	not_mapped	False	not_run
